frequency_re,frequency_im,v(c1)_re,v(c1)_im,v(c1:bv_max)_re,v(c1:bv_max)_im,v(c1:cap)_re,v(c1:cap)_im,v(c1:cj)_re,v(c1:cj)_im,v(c1:cjsw)_re,v(c1:cjsw)_im,v(c1:del)_re,v(c1:del)_im,v(c1:di)_re,v(c1:di)_im,v(c1:narrow)_re,v(c1:narrow)_im,v(c1:short)_re,v(c1:short)_im,v(c1:tc1)_re,v(c1:tc1)_im,v(c1:tc2)_re,v(c1:tc2)_im,v(c1:thick)_re,v(c1:thick)_im,v(c1_bv_max)_re,v(c1_bv_max)_im,v(c1_dtemp)_re,v(c1_dtemp)_im,v(c1_ic)_re,v(c1_ic)_im,v(c1_l)_re,v(c1_l)_im,v(c1_m)_re,v(c1_m)_im,v(c1_scale)_re,v(c1_scale)_im,v(c1_tc1)_re,v(c1_tc1)_im,v(c1_tc2)_re,v(c1_tc2)_im,v(c1_temp)_re,v(c1_temp)_im,v(c1_w)_re,v(c1_w)_im,v(r1)_re,v(r1)_im,v(r1:af)_re,v(r1:af)_im,v(r1:bv_max)_re,v(r1:bv_max)_im,v(r1:ef)_re,v(r1:ef)_im,v(r1:kf)_re,v(r1:kf)_im,v(r1:lf)_re,v(r1:lf)_im,v(r1:narrow)_re,v(r1:narrow)_im,v(r1:r)_re,v(r1:r)_im,v(r1:rsh)_re,v(r1:rsh)_im,v(r1:short)_re,v(r1:short)_im,v(r1:tc1)_re,v(r1:tc1)_im,v(r1:tc2)_re,v(r1:tc2)_im,v(r1:tce)_re,v(r1:tce)_im,v(r1:wf)_re,v(r1:wf)_im,v(r1_ac)_re,v(r1_ac)_im,v(r1_bv_max)_re,v(r1_bv_max)_im,v(r1_dtemp)_re,v(r1_dtemp)_im,v(r1_l)_re,v(r1_l)_im,v(r1_m)_re,v(r1_m)_im,v(r1_scale)_re,v(r1_scale)_im,v(r1_tc)_re,v(r1_tc)_im,v(r1_tc2)_re,v(r1_tc2)_im,v(r1_tce)_re,v(r1_tce)_im,v(r1_temp)_re,v(r1_temp)_im,v(r1_w)_re,v(r1_w)_im,v(vin)_re,v(vin)_im,v(vin_acmag)_re,v(vin_acmag)_im,v(vin_acphase)_re,v(vin_acphase)_im,v(vin_freq)_re,v(vin_freq)_im,v(vin_phase)_re,v(vin_phase)_im,v(vin_pwr)_re,v(vin_pwr)_im,v(vin_z0)_re,v(vin_z0)_im
316.2277660168372,0.0,-322521.0973570553,239250.2673422317,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3225210973570553,0.2392502673422317,-0.3225210972866593,0.2392502672900109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0003225207748836439,0.0002392500281273382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3225210973567641,-0.2392502673420156,-0.3225207748137082,0.2392500280754592,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2021083228477521,-0.4015725945166007,0.007008763938228864,0.003527455724250663,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
354.8133892335746,0.0,-278891.6397985331,248324.9346557088,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2788916397442799,0.2483249346074017,-0.2788916397442799,0.2483249346074017,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002788913608785135,0.0002483246863055047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2788916397286664,-0.2483249345934994,-0.2788913608180386,0.2483246862516579,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.167503112598167,-0.3734244499953275,0.006517486141806977,0.002923480863875754,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
398.1071705534962,0.0,-237621.9491146982,249693.3796896326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2376219490735001,0.2496933796463416,-0.2376219490735001,0.2496933796463416,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000237621711496975,0.0002496931300006935,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2376219490835763,-0.2496933796569297,-0.237621711445449,0.2496931299465499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1377997439876483,-0.3446896785998249,0.00601596977440405,0.002405059279455821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
446.6835921509619,0.0,-199921.3889136433,244932.9147076218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1999213889136433,0.2449329147076218,-0.199921388882751,0.2449329146697742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001999211890124468,0.0002449326697994458,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1999213889040962,-0.2449329146959252,-0.1999211889690958,0.2449326697463345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1126509254614547,-0.3161656123693168,0.00551813090537588,0.001966129589984278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
501.1872336272709,0.0,-166425.7393875963,235616.9411614318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1664257393646765,0.2356169411289831,-0.1664257393417567,0.2356169410965344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001664255729728312,0.0002356167055600274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1664257393738137,-0.235616941141919,-0.1664255729367434,0.2356167055089362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09160419895457211,-0.2884664099699085,0.005034688625626777,0.001598794912566963,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
562.3413251903476,0.0,-137322.3344559304,223167.5238281506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1373223344390753,0.2231675238007588,-0.1373223344222202,0.2231675237733669,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001373221971331984,0.0002231673006599807,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1373223344351052,-0.223167523794307,-0.1373221971034213,0.223167300611589,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07416102482125915,-0.2620327598080415,0.004573334398880494,0.001294354088982174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
630.9573444801915,0.0,-112484.2440506389,208780.7866404716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1124842440260289,0.2087807865947932,-0.1124842440260289,0.2087807865947932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001124841315636264,0.0002087805778545465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1124842440311377,-0.2087807866042756,-0.1124841315392353,0.2087805778092744,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0598206297615126,-0.2371542156731088,0.004139121892179576,0.001044066976370204,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
707.9457843841359,0.0,-91589.2682469544,193406.4116603615,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09158926822909508,0.1934064116226485,-0.09158926822909508,0.1934064116226485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.158917665107748e-05,0.0001934062182399944,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0915892682267212,-0.1934064116176356,-0.09158917663121721,0.1934062181980561,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04810912170528123,-0.2139968086445914,0.003734948894574461,0.0008396625978273209,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
794.3282347242791,0.0,-74213.31103536903,177761.1880767164,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07421331102247164,0.1777611880458236,-0.07421331102247164,0.1777611880458236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.421323681903268e-05,0.0001777610103082819,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07421331102130399,-0.1777611880430268,-0.07421323680294023,0.1777610102697361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03859633238471193,-0.1926308789057081,0.003362043073906628,0.0006736331007490791,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
891.2509381337428,0.0,-59896.89817913513,162360.1265049009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05989689816985778,0.1623601264797531,-0.0598968981605804,0.1623601264546053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.989683828439301e-05,0.0001623599641506187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05989689817238113,-0.162360126486593,-0.05989683827140494,0.1623599641154124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03090347377813684,-0.1730562020964245,0.003020400514396825,0.0005393673869896897,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
999.9999999999968,0.0,-48188.41914673953,147553.6710260083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04818841914008738,0.1475536710056392,-0.0481884191334352,0.1475536709852702,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.818837096153574e-05,0.0001475535234821827,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04818841914278655,-0.1475536710139042,-0.04818837095108654,0.1475535234501871,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02470452302982544,-0.1552230961218784,0.00270915409994654,0.0004311752842739162,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1122.01845430196,0.0,-38669.38364400143,133564.1066765116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03866938363924382,0.1335641066600788,-0.03866938363448623,0.1335641066436461,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.86693449733848e-05,0.0001335639731081462,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03866938363701612,-0.1335641066523843,-0.03866934496499971,0.1335639730791841,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01972371682409853,-0.1390492424183559,0.00242686710061395,0.0003442438147774053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1258.925411794163,0.0,-30966.91515084669,120517.6656870027,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03096691514405546,0.1205176656605724,-0.03096691514405546,0.1205176656605724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.096688418330713e-05,0.0001205175451669069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03096691514561575,-0.1205176656666448,-0.03096688417659225,0.1205175451407739,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01573091939809888,-0.1244325422536053,0.002171757557384557,0.0002745563517000442,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1412.537544622749,0.0,-24757.83920327602,108471.0514331069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02475783920327602,0.1084710514331069,-0.02475783919843693,0.1084710514119055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.475781444806329e-05,0.0001084709429735628,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02475783920221961,-0.1084710514284785,-0.02475781444269479,0.1084709429500419,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01253607272050538,-0.1112605932045137,0.001941863677908759,0.0002187957566126685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1584.893192461108,0.0,-19767.65382707036,97432.37026999555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01976765382362682,0.09743237025302273,-0.01976765382362682,0.09743237025302273,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.97676340590827e-05,9.743227283597981e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01976765382379596,-0.0974323702538564,-0.01976763405479627,0.09743227281485256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.009983497126891708,-0.0994174376615478,0.001735161620124576,0.0001742449067795418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1778.279410038916,0.0,-15766.68731161595,87377.08639506802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01576668731161596,0.08737708639506803,-0.01576668730916807,0.08737708638150216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.576667154608191e-05,8.737699902437291e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01576668731042382,-0.08737708638846138,-0.01576667154266305,0.087376999005426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.007946490364410832,-0.08878819546902295,0.001549646347084008,0.0001386924307058527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1995.262314968872,0.0,-12564.96290139804,78259.84384189814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01256496289965939,0.07825984383106911,-0.01256496289792074,0.07825984382024007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.256495033679425e-05,7.825976558429104e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01256496289988803,-0.07825984383249321,-0.01256495033406966,0.07825976556732114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006322454885795618,-0.07926210601222107,0.001383384721389923,0.000110347663374875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2238.721138568331,0.0,-10006.71234667598,70023.00965866965,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0100067123454419,0.0700230096500341,-0.01000671234420783,0.0700230096413985,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.000670233990628e-05,7.002293963525868e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01000671234513006,-0.07002300964785195,-0.01000670233773642,0.07002293962007486,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.005028643427338502,-0.07073440585885697,0.001234548276222292,8.776639257614595e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2511.886431509571,0.0,-7965.081404350753,62602.70106602275,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007965081402599815,0.062602701052261,-0.007965081402599815,0.062602701052261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.965073438987317e-06,6.260263846110502e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.007965081402883862,-0.06260270105449353,-0.007965073437260169,0.06260263844753024,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.003998528935129767,-0.06310737438014477,0.001101431464868927,6.978750216634438e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2818.382931264443,0.0,-6337.30817333396,55932.92958564507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006337308172092351,0.05593292957468664,-0.006337308172092351,0.05593292957468664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.337301835882085e-06,5.593287365144717e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006337308172247542,-0.05593292957605636,-0.0063373018345079,0.05593287363931864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.003178758592345996,-0.05629079930056134,0.0009824597861020272,5.547980981659615e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
